Comunicación Realizada	 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428
Comunicación Realizada	 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51444
Comunicación Realizada	 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: 500 Error de sintaxis
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: RCPT TO: <cristina@usal.es>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: DATA
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 250 OK
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: 354 Comenzando con el texto del correo, finalice con .
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: RCPT TO: <Jones@Beta.ARPA>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 500 Error de sintaxis
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: Texto de mi correo 22.
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: MAIL FROM: <Smith@Alpha.ARPA>
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: DATA
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: Linea 2 de mi correo en ordenes2.txt
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: .
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 250 OK
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: QUITMensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: RCPT TO: <Jones@Beta.ARPA>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 50742 Mensaje: 221 Cerrando el servicio
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: RCPT TO: <Brown@Beta.ARPA>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: DATA
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 354 Comenzando con el texto del correo, finalice con .
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: Texto de mi primer correo.
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: Linea 2 de mi correo en ordenes.txt
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: .
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: MAIL FROM: <pp@usal.es>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: RCPT TO: <juan@usal.es>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: DATA
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 354 Comenzando con el texto del correo, finalice con .
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: Texto de mi segundo correo.
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: Linea 2 de mi segundo correo en ordenes.txt
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: .
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: QUITMensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: UDP Puerto: 43935 Mensaje: 221 Cerrando el servicio
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51444 Mensaje: Linea 2 de mi correo en ordenes1.txt
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: Linea 2 de mi correo en ordenes2.txt
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: .
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51444 Mensaje: .
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: 250 OK
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51444 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: MAIL FROM: <manolo.usal.es>
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51444 Mensaje: QUITMensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51444 Mensaje: 221 Cerrando el servicio
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: 500 Error de sintaxis
Comunicación Finalizada	 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51444
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: MAIL FROM: <manolo@usal.es>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: RCPT TO <cristina@usal.es>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: 500 Error de sintaxis
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: RCPT TO: <cristina@usal.es>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: DATA
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: 354 Comenzando con el texto del correo, finalice con .
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: Texto de mi correo 22.
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: Linea 2 de mi correo en ordenes.txt
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: .
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: 250 OK
